1.0-Entropy,Accuracy,Coverage,F1Measure,actual_discrim_set_size,actual_num_trials,algorithm,alpha,beta,cluster similarity threshold,dataset,epsilon,estimated_discrim_set_size,estimated_trials,experiment_ID,maxiter,minqual,num_clusters,pca,quality_max,quality_mean,quality_median,quality_min,quality_std_dev,runtime_clustering_sec,runtime_metrics_sec,subspace similarity threshold,width
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,177,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,10.000000,0.000000,0.1,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,185,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,7.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,176,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,43.000000,1.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,180,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,43.000000,1.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,184,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,43.000000,1.000000,0.1,0.01
0.512977,0.579710,1.000000,0.684728,2.000000,50998.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,165,0,0.0,32949.000000,y,488.281250,196.435803,195.312500,195.312500,10.687751,457.000000,27.000000,-1.0,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,197,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,9.000000,0.000000,0.25,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,205,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,9.000000,0.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,196,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,41.000000,1.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,200,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,41.000000,1.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,208,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,42.000000,1.000000,0.25,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,209,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,10.000000,0.000000,0.25,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,213,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,0.25,0.01
0.512977,0.579710,1.000000,0.684728,2.000000,50998.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,193,0,0.0,32949.000000,y,488.281250,196.435803,195.312500,195.312500,10.687751,528.000000,27.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,212,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,40.000000,1.000000,0.25,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,225,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,10.000000,0.000000,0.5,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,229,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,0.5,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,233,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,9.000000,0.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,228,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,37.000000,1.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,224,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,41.000000,1.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,232,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,38.000000,1.000000,0.5,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,237,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,10.000000,0.000000,0.5,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,241,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,0.5,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,253,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,9.000000,0.000000,0.8,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,257,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,0.8,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,261,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,0.8,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,265,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,0.8,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,269,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,11.000000,0.000000,0.8,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,281,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,4.000000,0.000000,-1.0,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,285,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,280,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,236,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,40.000000,1.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,284,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,-1.0,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,293,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,-1.0,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,297,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,-1.0,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,289,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,240,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,40.000000,1.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,288,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,292,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,296,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,8.000000,1.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,256,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,37.000000,1.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,260,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,37.000000,1.000000,0.8,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,309,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,4.000000,0.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,313,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,317,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,308,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,8.000000,1.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,321,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,268,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,37.000000,1.000000,0.8,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,325,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,312,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,252,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,46.000000,1.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,320,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,324,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,316,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,337,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.25,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,341,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.25,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,345,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,336,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,9.000000,1.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,340,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.25,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,349,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,344,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,348,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.25,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,353,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.25,0.01
0.513639,0.579710,1.000000,0.742565,2.000000,10053.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,301,0,1000.0,9276.000000,y,4096.000000,2095.027167,2048.000000,2048.000000,215.409921,38.000000,9.000000,-1.0,0.01
0.513639,0.579710,1.000000,0.742565,2.000000,10053.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,305,0,1000.0,9276.000000,y,4096.000000,2095.027167,2048.000000,2048.000000,215.409921,39.000000,8.000000,-1.0,0.01
0.513639,0.579710,1.000000,0.742565,2.000000,10053.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,329,0,1000.0,9276.000000,y,4096.000000,2095.027167,2048.000000,2048.000000,215.409921,27.000000,8.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,352,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.25,0.01
0.513639,0.579710,1.000000,0.742565,2.000000,10053.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,357,0,1000.0,9276.000000,y,4096.000000,2095.027167,2048.000000,2048.000000,215.409921,34.000000,8.000000,0.25,0.01
0.512977,0.579710,1.000000,0.684728,2.000000,50998.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,221,0,0.0,32949.000000,y,488.281250,196.435803,195.312500,195.312500,10.687751,450.000000,25.000000,0.25,0.01
0.512977,0.579710,1.000000,0.684728,2.000000,50998.000000,MOCCA,0.05,0.4,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,217,0,0.0,32949.000000,y,488.281250,196.435803,195.312500,195.312500,10.687751,480.000000,26.000000,0.25,0.01
0.545755,0.651042,1.000000,0.758687,2.000000,18718.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,300,0,1000.0,18140.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,107.000000,37.000000,-1.0,0.01
0.545755,0.651042,1.000000,0.758687,2.000000,18718.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,304,0,1000.0,18140.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,108.000000,34.000000,-1.0,0.01
0.545755,0.651042,1.000000,0.758687,2.000000,18718.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,328,0,1000.0,18140.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,99.000000,34.000000,0.1,0.01
0.545755,0.651042,1.000000,0.758687,2.000000,18718.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,356,0,1000.0,18140.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,98.000000,35.000000,0.25,0.01
0.513639,0.579710,1.000000,0.742565,2.000000,10053.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,333,0,1000.0,9276.000000,y,4096.000000,2095.027167,2048.000000,2048.000000,215.409921,129.000000,25.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,365,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.5,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,369,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,364,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,8.000000,1.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,368,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.5,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,373,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,7.000000,0.000000,0.5,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,381,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,372,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,12.000000,1.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,376,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,10.000000,1.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,380,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.5,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,393,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.8,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,397,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,392,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.8,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,401,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,396,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.8,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,405,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.8,0.01
